id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5
771	-159,6800907	22,16686815	Kauai	12,86611592	5,952412799	47,74560713	30,8178534	1,618010753	83,3846155	117,50573	21,6227376	19,43698965	50,07383335	0	1,7816973	0,005278	0	0	0,0035811	0,0799474	0	0	0,0199277	27,023	1,111692	0,122599997	0,079099998	53,45560074	9,766300201	61,00040817	0,076502003	8,613840157	13	2	0	1	0	0
773	-159,6595144	21,93039902	Kauai	17,2	6	58,2	14,2	2,6	0,057214891	0,03478296	0,070769423	0,003583066	3,262453988	594,1784668	0,523706	0,0109613	0	0	0,1357379	0,2379322	0	0	0,6129103	27,476	1,036264	0,168099999	0,043499999	53,6529007	9,394200325	4,991365	0,090411	14,54216871	13,5	2	0	1	0	0
774	-159,6445065	21,91669543	Kauai	8,177526789	1,707700885	67,63698633	4,072565718	10,93113659	0,100548888	0,065541362	0	0	2,611062062	0	0,9180172	0,0461066	0	0	0,1357379	0,2557333	0	0	0,8807264	27,47599983	1,036263943	0,131799996	0,059300002	54,40750122	9,458499908	7,795957	0,128135	2,53421907	10	1	1	0	0	0
775	-159,591684	22,22111199	Kauai	10	4,8	41,2	27,2	13,6	12,30231275	81,90004033	12,81229156	3,67908721	15,33686151	84,8826447	0,8654481	0,0030764	0	0	0,0035811	0,1140513	0	0	0,808337	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	86,231314	0,072919	10,79841648	11	2	0	1	0	0
777	-159,5833748	22,22214653	Kauai	7,291666667	3,958333333	49,58333333	36,45833333	2,083333333	40,96283001	11,1886105	68,89599221	0,009786758	8,142538515	1443,004883	3,6946136	0,0057103	0	1	0,0164428	0,118207267	10,461607	2,369221	0,933276267	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	77,96228027	0,072919004	3,854260767	0,5	2	0	1	0	0
778	-159,5820991	22,22619425	Kauai	9,375	10,41666667	51,875	19,79166667	0,208333333	32,47038684	17,18770368	15,24348777	7,317399454	41,56561016	905,414856	4,539340367	0,0045869	0	1	0,0164428	0,1196727	0	2,369221	0,920427333	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	77,96228027	0,072919004	7,469233485	4,6	2	0	1	0	0
779	-159,5817461	22,22427785	Kauai	6,25	6,875	63,75	16,5625	3,4375	7,356090033	0	1,887092832	0,789978256	7,989915349	1039,812363	5,114190325	0,0055444	0	1	0,0164428	0,119487025	10,461607	2,369221	0,93226565	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	77,96228027	0,072919004	1,951066504	0,5	2	0	1	0	0
780	-159,5792287	22,22421261	Kauai	2,5	2,5	61,875	28,125	4,583333333	4,780191243	0	0,292420282	0,526652171	8,22590412	1443,004883	6,603622133	0,0057103	0	1	0,0164428	0,1206592	10,461607	2,369221	0,931381367	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	79,91478729	0,074394003	3,793137687	1	2	0	1	0	0
781	-159,5781127	22,22576786	Kauai	14,375	15	53,125	0	9,375	10,132694	127,187391	19,19135572	0	33,77987829	1443,004883	6,7602735	0,0053786	0	1	0,0164428	0,1211537	10,461607	2,369221	0,931136	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	79,91478729	0,074394003	10,64661656		3	0	0	1	0
782	-159,5760517	22,22453262	Kauai	9,377642418	1,375	54,74647331	18,25660999	15,92339699	1,506637348	0	0	0,101538969	3,93437654	3446,235254	8,20583886	0,00564396	0	1	0,0164428	0,12221112	10,461607	2,369221	0,93265192	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	83,81252136	0,073888201	2,494994642	1	2	0	1	0	0
783	-159,5756961	22,22610904	Kauai	13,68610434	19,79166667	41,08767578	4,259158883	15,27890048	46,97799732	0,009275353	49,81481555	3,509866695	29,64223187	4781,722168	7,599091367	0,0048266	0	1	0,0164428	0,122731067	3,487202333	1,579480667	0,827622267	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	86,41101074	0,073550999	8,927899104	1,2	2	0	1	0	0
785	-159,5739663	22,22650487	Kauai	9,166666667	21,45833333	55	13,54166667	0	16,02779607	19,02626357	22,02415601	6,265491035	9,324171326	4781,722168	7,896460033	0,004564367	0	1	0,0164428	0,1237461	0	0	0,710287967	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	86,41101074	0,073550999	13,84114974	6,4	2	0	1	0	0
786	-159,5737045	22,22445624	Kauai	7,5	17,5	68,125	6,25	0,625	79,50019165	34,64187363	20,15559079	4,769940939	44,09384542	4781,722168	9,0989742	0,0055975	0	1	0,0164428	0,1233055	10,461607	2,369221	0,9312907	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	86,41101074	0,073550999	6,272692244	1,8	2	0	1	0	0
789	-159,5644137	22,22802359	Kauai	8,75	24,375	55	11,875	0	13,31216202	3,012747659	125,5884362	0	20,61413195	16155,99609	2,9993038	0,003564	0	1	0,0164428	0,128878	0	2,369221	0,9246718	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	81,43360901	0,081560001	20,38911939	4,9	2	0	1	0	0
791	-159,5630815	22,23138873	Kauai	15,125	8,75	61,5	13,375	0,625	111,2048283	23,35902101	11,99215266	6,082604563	15,73424078	13977,3418	0,524979033	0,001952383	0	0	0,0164428	0,129107067	0	1,1846105	0,909199817	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	81,433609	0,08156	7,619724727	6,1	2	0	1	0	0
792	-159,5621665	22,22649038	Kauai	21,09375	6,5625	37,03125	21,875	12,65625	11,66128729	6,703608971	0,289504934	1,922865211	14,02275399	16155,99609	3,229220775	0,005879125	0	1	0,0164428	0,129482275	0	2,369221	0,932027275	27,469	1,041636	0,136099994	0,051399998	53,63579941	10,06509972	81,43360901	0,081560001	3,454743373	1,2	5	0	0	0	1
794	-159,5604985	22,23114293	Kauai	7,8125	39,6875	39,375	13,125	0	4,106042984	0	8,998126989	2,953747182	7,999670079	25323,32227	0,39945945	0,0035617	0	0	0,0164428	0,13058435	0	2,369221	0,92061445	27,469	1,041636	0,218999997	0,065200001	53,18399811	10,1317997	47,81438828	0,119073004	15,569446	3,7	2	0	1	0	0
797	-159,5584967	22,2280705	Kauai	22,8125	5	60,625	1,875	9,6875	16,67914548	16,78291574	8,394089166	6,057958938	11,88642499	25379,91016	1,02339975	0,00737525	0	1	0,0164428	0,1319179	5,2308035	2,369221	0,9297357	27,469	1,041636	0,218999997	0,065200001	53,18399811	10,1317997	47,81438828	0,119073004	6,475255256	0,9	5	0	0	0	1
798	-159,5405148	22,22163035	Kauai	18,50399059	15,50199525	40,07573007	19,52657357	0	1,532333259	16,76519415	41,38624418	5,22969006	8,874556765	28435,68555	60,0918655	0,0067213	0	0	0,0164428	0,1400605	0	2,369221	0,9232312	27,043	1,011955	0,218999997	0,065200001	53,18399811	10,1317997	51,24554443	0,086828001	7,60946119	5	2	0	1	0	0
799	-159,5499985	21,88553831	Kauai	5,405405423	19,59459459	60,13513514	11,4864865	0	0,331171549	0	0	0	3,623541588	0	0,5073827	0,1041198	0	0	0,1357379	0,3473677	0,2614656	0	0,8262656	27,179	1,03588	0,124600001	0,075099997	53,67789841	9,427599907	7,346168041	0,173867002	8,793344848	12	1	1	0	0	0
801	-159,5161121	22,21322012	Kauai	20,02283431	1,04895105	75,83844729	2,749631302	0	17,89652533	0	132,5727614	0	15,3130484	4046,07251	4,32032705	0,02133155	0	0	0,0164428	0,15228685	6,5385389	2,369221	0,92311525	27,043	1,011955	0,218999997	0,065200001	53,18399811	10,1317997	27,515143	0,080295	15,20865758		2	0	1	0	0
802	-159,513492	22,21745929	Kauai	20,42899492	11,59288799	51,53965005	14,82857357	0,735010818	1,66659935	0	0,157647178	4,981975029	9,073607136	537,5900676	0,200689767	0,009946933	0	0	0,0164428	0,154920867	0	0	0,803523467	27,043	1,011955	0,218999997	0,065200001	53,18399811	10,1317997	32,668522	0,079452	8,569405964		2	0	1	0	0
806	-159,5027683	22,21497962	Kauai	21,51114211	4,038394174	64,94514493	2,529419301	0,043722309	45,03921216	0	2,743373028	7,621627103	17,67823615	24474,49561	56,86950875	0,019913775	0	0	0,0164428	0,160462625	0	0,59230525	0,908749525	27,043	1,011955	0,218999997	0,065200001	53,18399811	10,1317997	35,29447903	0,078608998	21,81754598		2	0	1	0	0
815	-159,4638276	21,87360717	Kauai	4,344827596	5,758620669	82,4252873	4,735632214	2,402298868	18,03355574	0	0,823611328	1,495057943	32,56688791	21447,01367	2,4763415	0,1295402	0	0	0,1357379	0,4219163	0	0	0,902625	27,262	1,002823	0,096500002	0,086999997	55,23500061	9,907299995	6,004633904	0,199579	7,375934699	7	2	0	1	0	0
817	-159,4079798	22,23548563	Kauai	8,026755858	9,364548468	70,56856189	9,364548468	0,334448127	16,30081981	9,040804862	0	6,557556587	19,3223634	1443,004883	0	0,0576944	0	0	0,0164428	0,2339736	0	0	0,1740098	26,555	0,977739	0,159899995	0,023700001	53,65599823	10,05589962	74,888814	0,074816	16,59628904	24	2	0	1	0	0
820	-159,3282509	21,95939665	Kauai	16	13,6	29,6	20,8	18,8	22,9036883	5,993249624	13,69512523	2,238358887	19,16838829	169,7652893	0	0,2661107	0	0	0,0593215	0,509147	10,461607	0	0,8773064	26,878	0,989238	0,0854	0,079099998	54,39120102	9,760700226	15,1318779	0,210115999	9,809985211	11	5	0	0	0	1
821	-159,3251805	21,99935484	Kauai	11,4478114	1,010101009	85,18518517	0	0,673400706	11,31908413	1,845447477	3,261625394	145,0544432	14,68500103	0	0,0197079	0,0315034	0	0	0,0593215	0,5055829	0	0	0,1067702	26,852	0,971086	0,0955	0,098800004	53,86520004	9,813300133	12,854455	0,208641	25,32669989	22	3	0	0	1	0
822	-159,3162103	22,0398427	Kauai	4,105090312	3,415435157	64,46633828	9,91555241	9,211822662	3,785678901	0	2,055444663	10,65904525	19,7295118	0	0	0	0	0	0,0593215	0,489133	0	0	0,5376205	26,852	0,971086	0,0955	0,098800004	53,86520004	9,813300133	12,219898	0,214752	24,80856127	18	2	0	1	0	0
824	-159,3036805	22,08827845	Kauai	3,781392678	6,568683428	71,71803651	13,09931511	0	5,282273767	0,101707033	0,02814064	0	9,099362389	20343,53906	33,5056801	0,1786057	0	0	0,0593215	0,4540718	0	0	0,8858319	26,687	0,984635	0,095899999	0,098800004	54,55739975	9,935700417	14,535405	0,193045	3,380209564	9	1	1	0	0	0
825	-159,2988527	22,16412324	Kauai	8,285294118	9,695098039	39,5245098	40,89509804	1,2	4,964811991	1,78214212	9,149062954	2,074167802	10,51933319	7045,259277	0,5916642	0,01347935	0	0	0,0593215	0,37364725	0	0	0,7962435	26,672	1,020973	0,166199997	0,1206	54,45729828	9,986100197	83,373811	0,07039	4,027092735	13,5	2	0	1	0	0
826	-159,2945694	22,10802001	Kauai	3,424657552	7,191780825	71,91780825	12,32876708	3,424657553	25,58452308	31,03296558	5,845351406	2,521967739	16,36219935	6592,551758	0,2312633	0,1195551	0	0	0,0593215	0,4339105	6,5385389	0	0,9095063	26,837	1,010031	0,095899999	0,098800004	54,55739975	9,935700417	16,90860939	0,190305993	14,75839545	12	2	0	1	0	0
827	-159,2933184	22,08298201	Kauai	1,683501719	17,17171719	70,70707078	4,377104348	0,336700303	0,054909193	0	0	0	2,096224843	0	0	0,0027051	0	0	0,0593215	0,4541962	0	0	0,3460921	26,759	0,977948	0,094800003	0,098800004	54,29460144	9,880999565	15,97649	0,197893	5,740804895	22	1	1	0	0	0
829	-159,284728	22,13600887	Kauai	6,590285932	8,764198982	64,58088519	16,25048964	0,675675658	4,968902807	6,993394038	9,427583513	4,713069887	74,70213065	0	0	0,0137729	0	0	0,0593215	0,4013408	0	0	0,767165	26,837	1,010031	0,166199997	0,1206	54,45729828	9,986100197	24,503617	0,151317	8,130838348	14	2	0	1	0	0
830	-158,2912589	21,57181883	Oahu	20,6666666	2,6666666	69,6666667	0	2,6666667	1,948355332	14,73355358	1,563624047	0	19,85435026	0	0	0,0005813	0	0	2,0607307	0,3888469	0	0	0,0207627	27,187	1,037415	0,114299998	0,085000001	54,78170013	9,595199585	111,59022	0,077134	8,88943	24,3	3	0	0	1	0
831	-158,2666169	21,55689468	Oahu	1,948051879	0	80,51948061	3,896103858	4,870129898	0	0	0	0	4,143021388	0	0	0,0007653	0	0	2,0607307	0,4370069	0	0	0,4155738	27,187	1,037415	0,072400004	0,035599999	48,56330109	8,123999596	36,240326	0,080295	9,15762	26	1	1	0	0	0
832	-158,2639004	21,58328695	Oahu	36,17747439	1,023890786	61,43344714	0	1,023890786	17,62881136	0	0	13,10612657	8,049858583	84,8826447	4,1173	0,0055658	0	0	1,6804093	0,3741131	0	0	1,1751475	27,187	1,037415	0,114299998	0,085000001	54,78170013	9,595199585	71,7884	0,080506	6,93192	19,5	3	0	0	1	0
833	-158,2615856	21,56139659	Oahu	4	6	64,8	22,4	2,8	2,851031536	9,586502783	5,175078713	0,019858127	8,186468299	84,8826447	0	0,0067763	0	0	2,0607307	0,4307827	12,5801601	0	2,2114036	27,187	1,037415	0,072400004	0,035599999	48,56330109	8,123999596	28,40010834	0,080926999	13,4813	9,5	2	0	1	0	0
834	-158,2542591	21,55167091	Oahu	1,6666667	1,6666667	91,3333333	3	1	0	0	0	0	4,799526079	0	0	0,0007099	0	0	2,0607307	0,4563789	0	0	1,6814418	27,187	1,037415	0,072400004	0,035599999	48,56330109	8,123999596	23,110345	0,080295	12,3519	13,7	1	1	0	0	0
835	-158,2383235	21,50230795	Oahu	2	4	84	5,3333333	2,6666667	0,199769228	0,050320115	0,324556389	0	2,207251716	73,5649567	3,1816635	0,003998	0	0	2,0607307	0,5911345	0	0	1,3838285	27,81299973	0,968167007	0,076099999	0,082999997	48,00500107	8,354700089	29,790043	0,073973	22,5921	14	1	1	0	0	0
836	-158,2325409	21,53341466	Oahu	5,366523407	1,834266293	74,54122732	10,05964616	6,97216063	2,749638506	0,111657155	0,368129076	0,653379786	12,75696154	39,6119003	21,95281415	0,00020275	0	0	2,0607307	0,5139101	10,0641279	0	2,0501455	27,54800034	1,002737999	0,072400004	0,035599999	48,00500107	8,354700089	14,04390621	0,070179	5,922725	10,75	2	0	1	0	0
837	-158,2286279	21,58391282	Oahu	0,668896355	0	80,26755858	7,69230763	11,03678931	0,067163633	0	0	0	5,309405984	640,1566162	0	0,0058488	0	0	1,6804093	0,3371378	0	0	2,2181263	27,087	1,040756	0,182699993	0,0296	51,8423996	9,076700211	39,524143	0,111064	12,9873	7,6	1	1	0	0	0
839	-158,2328419	21,49310679	Oahu	3,020134229	0,335570436	81,20805375	0,335570436	14,76510071	35,77527653	9,851949739	1,017999747	0	15,44688199	2517,053223	1,5693772	0,0168168	0	0	2,0607307	0,6283344	0	3,3990192	2,2444091	27,813	0,968167	0,076099999	0,082999997	48,00500107	8,354700089	22,00976372	0,078188002	4,50791	5,8	1	1	0	0	0
840	-158,23241	21,49504704	Oahu	0,334448127	1,672240837	70,90301011	2,675585219	23,74581945	1,906013211	0	0	0	10,17657099	2517,053223	3,2953358	0,0168168	0	0	2,0607307	0,6198092	0	3,3990192	2,2443335	27,813	0,968167	0,076099999	0,082999997	48,00500107	8,354700089	22,00976372	0,078188002	7,92124	3,9	1	1	0	0	0
841	-158,2205964	21,59457066	Oahu	30,82191789	0	61,98630129	1,02739726	5,136986298	12,38431082	6,479575913	0	0	12,0929735	0	0	0	0	0	1,6804093	0,3270086	0	0	0,3591962	27,087	1,040756	0,182699993	0,0296	51,8423996	9,076700211	61,821457	0,083667	2,88811	25,5	1	1	0	0	0
844	-158,2159224	21,45861937	Oahu	0,334448127	0,334448127	96,65551843	1,672240837	0,668896355	0	0,16152522	0	0	7,802738424	8544,852539	1,4695305	0,0177016	0	0	2,0607307	0,7757779	0	3,3990192	2,2481058	27,813	0,968167	0,076099999	0,082999997	50,45949936	8,53219986	12,987454	0,068493	3,31754	5	1	1	0	0	0
847	-158,2003856	21,4501083	Oahu	0	0	70,62706273	0,330032957	29,04290431	0,203705565	0	0	0	6,451981792	4696,839356	26,4286747	0,0261941	1	0	0,2726134	0,5596259	20,1282558	0	0	27,819	0,980695	0,076099999	0,082999997	46,76119995	9,113499641	7,900175095	0,060695	2,05953	4,8	1	1	0	0	0
849	-158,1941451	21,41171265	Oahu	4,713804747	0,336700303	92,92929293	0	1,683501717	0,155875174	0	0	0	10,14181723	0	0	0	0	0	2,0607307	1,0326382	0	0	0,7338288	28,144	0,959767	0,104500003	0,0079	46,76119995	9,113499641	20,820484	0,066386	15,4964	18,3	1	1	0	0	0
850	-158,1894949	21,41198875	Oahu	10,77369728	0,334448177	85,91232455	0,162866427	1,487586227	1,487275565	0,416078064	0,104503594	0	9,704256083	0	0,03644475	0,00645415	0	0	2,0607307	1,04116935	0	0	2,09593475	28,144	0,959767	0,104500003	0,0079	46,76119995	9,113499641	18,056385	0,067229	4,499985	11,3	1	1	0	0	0
851	-158,1869553	21,39709805	Oahu	0,675675709	5,405405466	56,08108107	35,13513503	0	0	0	0,134239438	0	1,955900846	84,8826447	0	0,005307	0	0	2,0607307	1,1287816	0	0	1,9886446	27,848	0,967867	0,104500003	0,0079	46,76119995	9,113499641	25,619945	0,07313	4,563	13	1	1	0	0	0
852	-158,185174	21,39493568	Oahu	1,337792609	0,668896355	96,65551843	0	1,003344482	0	0	0	0	4,224631988	0	0	0,008069	0	0	2,0607307	1,1434034	0	0	1,8342751	27,848	0,967867	0,104500003	0,0079	46,76119995	9,113499641	23,510968	0,069968	5,29522	14,6	1	1	0	0	0
853	-158,1713355	21,5879405	Oahu	9,477124175	1,307189562	79,41176475	0,32679734	9,150326835	0	0	0,05628128	0	7,005262586	6290,935547	13,1507998	0,0032792	0	0	1,6804093	0,3004385	0	0	2,2140317	27,575	1,01304	0,409099996	0,0079	52,47819901	9,422100067	44,971952	0,092729	2,87469	7,5	1	1	0	0	0
855	-158,1704245	21,39300843	Oahu	1,712328701	0,34246572	95,89041106	1,027397262	1,027397262	2,149786458	0	0	0	1,864668074	424,413208	0,5383008	0,0682354	0	0	1,0427492	1,1866881	0	0	2,0360565	27,848	0,967867	0,104500003	0,0079	46,76119995	9,113499641	8,384523392	0,095468998	2,8191	12,6	1	1	0	0	0
856	-158,154212	21,37621453	Oahu	4	3	91	0	0,3333333	0,001404374	0	0	0	2,243496561	5970,079102	0,8615283	0,011648	0	0	1,0427492	1,3318017	0	0	0,2717371	27,848	0,967867	0,104500003	0,0079	47,38439941	7,794400215	6,243114	0,071865	3,7536	26,2	1	1	0	0	0
857	-158,1385889	21,58867823	Oahu	6,067567544	3,711711726	79,24099102	7,263513508	2,027027031	2,325423288	0	0	0	3,860774144	58305,88672	0	0,0058488	0	0	1,6804093	0,2906191	0	3,3990192	2,2577112	27,349	0,979324	0,409099996	0,0079	51,55479813	9,530799866	16,56185	0,130242	3,979525	2,7	1	1	0	0	0
858	-158,144769	21,37500201	Oahu	4,406779629	0,338983017	83,72881355	0	10,84745766	0,386368929	0	0	0	6,953531213	11402,56836	23,5455818	0,0314075	0	0	1,0427492	1,3606666	0	3,3990192	2,2448895	27,84799957	0,967867017	0,104500003	0,0079	47,38439941	7,794400215	6,243113995	0,071865	6,83067	5,5	1	1	0	0	0
859	-158,1283145	21,59335059	Oahu	7,094594506	1,35135132	81,41891902	1,013513515	9,121621637	0	0	0,089669661	0	2,944092524	46676,96484	0,1479835	0,0043199	0	0	1,6804093	0,2868175	0	0	2,2064297	27,349	0,979324	0,409099996	0,0079	51,55479813	9,530799866	34,328472	0,114015	2,34719	7,3	1	1	0	0	0
860	-158,1426068	21,37243754	Oahu	7,201173804	0,683080298	65,08496943	1,5919772	23,96149193	1,297443884	0,008052865	0,078478281	0	6,183586385	8940,97168	24,58101973	0,053691467	0	0	1,0427492	1,3814905	20,1282558	2,2660128	2,2450809	27,84799957	0,967867017	0,104500003	0,0079	47,38439941	7,794400215	6,079368	0,056481	4,40642	4,65	1	1	0	0	0
861	-158,1323856	21,35640658	Oahu	13,01941969	0	37,35602814	1,910228938	46,82036236	4,975162809	0,378170895	0,122136375	0	14,23832403	1639,649658	11,4796982	0,2269957	1	1	1,0427492	1,5159223	20,1282558	3,3990192	2,2666237	27,6590004	0,96745199	0,111500002	0,156100005	47,38439941	7,794400215	6,894686222	0,054373	7,47424	3	1	1	0	0	0
862	-158,1307151	21,32376713	Oahu	12,81559606	1,020408161	79,38410259	3,387663803	1,360544232	0,017281973	0	0	0	5,452485012	2174,268799	0	0,0614861	1	0	1,0427492	1,7605232	0	0	2,201757	27,659	0,967452	0,111500002	0,156100005	51,29600143	8,527099609	10,96936	0,06491	4,04218	9	1	1	0	0	0
864	-158,1077887	21,61497247	Oahu	5,956112853	1,880877743	79,93730408	0,940438872	10,65830721	0,594771116	0	0	0	9,056182696	2405,008301	0	0,0010752	0	0	1,6804093	0,286962	0	0	1,0494983	27,071	0,940473	0,172000006	0,0198	51,55479813	9,530799866	67,151572	0,078398	21,2971	21,1	1	1	0	0	0
866	-158,1261558	21,31626866	Oahu	12,4614547	0,675675709	84,16696896	0,337837855	0,671140923	4,809310081	0	0	0	7,697978121	3416,384766	0	0,0898293	1	0	1,0427492	1,8281009	0	0	2,2202711	27,659	0,967452	0,111500002	0,156100005	51,29600143	8,527099609	9,639906	0,067439	3,48231	6	1	1	0	0	0
867	-158,1222924	21,29996276	Oahu	2,081278363	1,040639156	87,74166511	1,040639156	4,946735055	1,833914872	0,970032589	0,781899706	0	7,591958278	647,2301636	0	0,0344733	0	0	1,0427492	1,9088156	0	0	1,9437747	27,599	0,97024	0,111500002	0,156100005	51,29600143	8,527099609	16,911901	0,062592	27,7741	12	1	1	0	0	0
868	-158,1137856	21,28657359	Oahu	0,3225806	0	82,9032258	13,2258065	1,9354839	0,006952982	0,014497523	0	0	2,17793098	0	0	0,0139843	0	0	1,3667436	1,960825	0	0	0,2953716	27,599	0,97024	0,111500002	0,156100005	51,29600143	8,527099609	13,21928	0,064489	3,0102	26,4	1	1	0	0	0
869	-158,0795883	21,6294718	Oahu	1	2,6	65,97777778	7,925925926	21,34074074	0,382648096	0	0	0	3,786869187	17910,23828	3,8971567	0,0057729	0	1	1,6804093	0,2886316	0	0	2,2359638	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	35,505516	0,116965	2,72535	6,7056	1	1	0	0	0
870	-158,0778538	21,63026622	Oahu	11,625	5,1875	57,2	5,675	20,1875	2,236014455	0,063805513	0,015516278	0	6,198867202	17910,23828	3,5542266	0,0062639	0	1	1,6804093	0,2889168	0	0	2,2327638	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	35,505516	0,116965	4,9715	6,096	1	1	0	0	0
871	-158,1004646	21,28592223	Oahu	0,92024539	0	89,87730071	4,294478488	4,294478488	0	0	0	0	3,418931967	1553,352295	0	0,1179019	0	0	1,3667436	2,0557179	0	0	2,2313585	27,548	0,973993	0,111500002	0,156100005	51,29600143	8,527099609	11,090574	0,138672	3,19426	6,5	1	1	0	0	0
872	-158,0770028	21,63570455	Oahu	3,8	1,025	75,1	7	13,075	6,019759485	0,065387284	1,709226051	0,007039851	17,61929829	15901,34863	1,3641783	0,0027482	0	1	1,6804093	0,29212165	0	0	2,08051875	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	51,826596	0,096312	9,07994	13,2588	2	0	1	0	0
873	-158,0773588	21,62604906	Oahu	1,133333333	2	67,8	7,466666667	20	1,613319569	0	0,007425138	0	8,230153022	18076,70247	4,798634367	0,009254767	0	1	1,6804093	0,2863717	20,1282558	3,3990192	2,2751344	26,878	0,927989	0,172000006	0,0198	52,59493383	9,543733597	35,50551602	0,116965001	5,07244	2,4384	1	1	0	0	0
874	-158,0771079	21,62828813	Oahu	8,511111111	3,616666667	64,76666667	12,29444444	9,463888889	0,466614284	0,000850559	0,029949501	0,061781854	2,680042788	17910,23828	4,2131093	0,00811365	0	1	1,6804093	0,28767185	10,0641279	3,3990192	2,26946115	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	35,505516	0,116965	4,03713	3,2004	2	0	1	0	0
875	-158,0750997	21,63412655	Oahu	3,4	3,4	28,3	11,2	53,5	0,321326131	0,016041209	0	0	7,860813031	17372,64648	3,0201746	0,0051757	0	1	1,6804093	0,29081845	10,0641279	1,6995096	2,21179795	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	49,539213	0,097155	6,98007	8,0772	1	1	0	0	0
876	-158,0744416	21,62973683	Oahu	2,375	34,825	49,325	5,075	3,65	3,209284337	0,035081479	7,208633987	0	8,350323798	17910,23828	3,2043939	0,0079897	0	1	1,6804093	0,28798935	12,5801601	3,3990192	2,2776524	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	35,50551605	0,116965003	8,29713	2,286	1	1	0	0	0
877	-158,0718431	21,6349305	Oahu	13,8	5,8	50,8	4,4	25,2	23,35674313	9,509878614	2,528367147	0	16,61756394	17372,64648	24,1045704	0,007124	0	1	1,6804093	0,2910608	20,1282558	3,3990192	2,2692783	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	49,539213	0,097155	8,539	3,048	1	1	0	0	0
878	-158,0702161	21,63601152	Oahu	9,266666667	12,33333333	65,6	5,333333333	4,6	2,265128908	0,13779781	0,01988537	0,218697091	15,30216856	21709,44336	42,6167946	0,0077751	0	1	1,6804093	0,2919069	15,096192	3,3990192	2,263830933	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	53,03968811	0,087670997	7,06425	4,572	2	0	1	0	0
881	-158,0660315	21,64698463	Oahu	9,865209665	13,19068248	61,25760354	2,682099915	12,55143433	14,06216845	11,90575432	4,347033169	4,297713261	15,54818281	36811,09392	54,60087795	0,014336982	0	1	0	0	0	0	0	26,878	0,927989	0,172000006	0,0198	53,11500168	9,550200462	65,66197122	0,076922999	12,4866	7,62	5	0	0	0	1
885	-158,0892898	21,2896355	Oahu	0	0	76,94805195	3,571428575	19,15584419	0,306304974	0	0	0	3,155288903	2420,570068	0,0001471	0,3761834	1	0	1,3667436	2,1499858	0	3,3990192	2,2492795	27,548	0,973993	0,111500002	0,156100005	51,29600143	8,527099609	5,663384	0,267018	2,35638	5,6	1	1	0	0	0
888	-158,0637647	21,65235857	Oahu	11,6020206	12,1386209	61,5503996	2,621822818	11,72399505	22,96567663	13,74564793	13,7894306	1,795359708	17,08194783	41237,30134	6,6067716	0,018937036	0	1	0	0	0	0	0	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	68,0821664	0,075643928	20,68915	8,382	5	0	0	0	1
891	-158,0619493	21,6566236	Oahu	3,525	5,045833333	77,84444444	2,5	10,62222222	11,93318613	5,594305248	2,024844523	6,245929452	13,09200523	38688,80078	2,138823533	0,0200727	0	1	0,4766912	0,3049736	20,1282558	1,6995096	2,162818817	26,727	0,901803	0,172000006	0,0198	53,11500168	9,550200462	67,96946716	0,075447999	8,798795	6,858	2	0	1	0	0
